File path,Nodes visited,Max heap size,Time
35/11.pickle,5041,2475,1.0238447189331057
35/49.pickle,50627,24745,9.739676237106323
35/87.pickle,32563,15713,6.525175094604492
35/64.pickle,215572,105483,43.75107097625733
35/22.pickle,8396,4174,2.2376058101654053
35/30.pickle,15735,7633,3.1176393032073975
35/35.pickle,10420,5155,1.9349780082702637
35/17.pickle,30377,14694,5.886438846588135
35/48.pickle,2006,978,0.4534018039703369
35/86.pickle,221032,105883,45.26307630538941
35/12.pickle,2096,1042,0.6170921325683594
35/61.pickle,7422,3734,1.9228110313415527
35/94.pickle,48127,22908,9.800298929214478
35/74.pickle,4628,2271,0.928217887878418
35/15.pickle,5591,2809,1.1204431056976318
35/3.pickle,32157,15492,6.829426288604736
35/76.pickle,36114,17815,7.167345285415649
35/0.pickle,437345,209015,60.0
35/56.pickle,85261,41873,17.27017092704773
35/96.pickle,13425,6610,2.346341133117676
35/82.pickle,16321,7979,3.168229103088379
35/43.pickle,631,312,0.1960630416870117
35/16.pickle,5639,2804,1.1007418632507324
35/29.pickle,4495,2189,0.923541784286499
35/14.pickle,2275,1140,0.5330460071563721
35/51.pickle,5548,2699,0.0439817905426025
35/31.pickle,21873,10900,4.10434889793396
35/32.pickle,28796,14310,5.553738832473755
35/65.pickle,85799,41362,17.709106922149658
35/90.pickle,2155,1042,0.4636828899383545
35/91.pickle,20227,9976,4.0414440631866455
35/81.pickle,7791,3855,1.545015811920166
35/7.pickle,26711,13164,5.093175172805786
35/46.pickle,2270,1139,0.4936461448669433
35/83.pickle,87884,42233,17.547288179397583
35/77.pickle,11649,5848,2.324488878250122
35/66.pickle,7484,3729,1.5576770305633545
35/58.pickle,2658,1329,0.552741289138794
35/44.pickle,28091,13650,5.54154109954834
35/41.pickle,128621,61714,25.94754409790039
35/67.pickle,33001,16141,6.426001787185669
35/6.pickle,6967,3408,1.5741820335388184
35/99.pickle,15043,7236,3.0122828483581543
35/97.pickle,438657,207911,60.0
35/93.pickle,19437,9297,4.3182220458984375
35/24.pickle,176969,85467,35.0356810092926
35/70.pickle,3209,1617,0.711536169052124
35/75.pickle,26691,13214,5.2558958530426025
35/72.pickle,24100,11313,4.751936912536621
35/26.pickle,3982,1946,0.8242268562316895
35/38.pickle,12832,6264,2.546114921569824
35/60.pickle,67225,32704,13.032469034194946
35/55.pickle,2869,1455,0.6044402122497559
35/79.pickle,2445,1225,0.5445733070373535
35/85.pickle,822,420,0.246845006942749
35/2.pickle,127987,61862,25.8139967918396
35/9.pickle,1064,530,0.309730052947998
35/1.pickle,443745,209993,60.0
35/42.pickle,47049,23462,9.368423223495483
35/21.pickle,28950,14119,5.77006196975708
35/71.pickle,10337,5001,2.0192270278930664
35/37.pickle,2180,1096,0.511599063873291
35/62.pickle,45644,22221,9.033407926559448
35/18.pickle,81546,39058,16.73729181289673
35/39.pickle,134161,64366,27.62326216697693
35/50.pickle,7933,3875,1.615166187286377
35/33.pickle,88786,43440,16.996801614761353
35/4.pickle,8544,4237,1.7377049922943115
35/25.pickle,7247,3618,1.5083949565887451
35/5.pickle,49302,24152,10.168194770812988
35/54.pickle,23092,11203,4.656954765319824
35/53.pickle,13803,6642,2.8516242504119873
35/59.pickle,556535,257793,60.0
35/20.pickle,170308,83352,33.98338580131531
35/27.pickle,2534,1259,0.7228338718414307
35/13.pickle,4008,2022,0.8032681941986084
35/95.pickle,135870,65757,27.450570106506348
35/88.pickle,26129,12570,5.215885162353516
35/52.pickle,1836,905,0.4278337955474853
35/40.pickle,5178,2540,1.0042378902435305
35/8.pickle,204,105,0.0765879154205322
35/89.pickle,9134,4439,1.7776241302490234
35/10.pickle,42595,20653,8.705683946609497
35/69.pickle,109316,53378,22.10106110572815
35/45.pickle,1891,934,0.4174578189849853
35/34.pickle,2920,1426,0.6517198085784912
35/80.pickle,126353,60842,25.646632194519043
35/47.pickle,27154,13375,5.3102850914001465
35/98.pickle,718,359,0.205388069152832
35/92.pickle,58,31,0.0069031715393066
35/19.pickle,11640,5647,1.9108500480651855
35/57.pickle,10438,5159,1.7913200855255127
35/78.pickle,5575,2763,0.9328091144561768
35/63.pickle,150116,72590,24.627037048339844
35/23.pickle,110173,54579,17.29152011871338
35/68.pickle,114378,55645,16.184394121170044
35/73.pickle,7645,3833,1.0861749649047852
35/28.pickle,549,283,0.0969040393829345
35/36.pickle,10873,5382,1.4513800144195557
35/84.pickle,11672,5800,1.5935602188110352
